Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Month_Num
9185,CA-2017-156776,2017-08-07,2017-08-11,Standard Class,JL-15505,Consumer,United States,Westminster,California,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0.0,15.525,2017,August,8
9186,CA-2017-156776,2017-08-07,2017-08-11,Standard Class,JL-15505,Consumer,United States,Westminster,California,West,FUR-CH-10002317,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,207.184,1,0.2,25.898,2017,August,8
9187,CA-2017-156776,2017-08-07,2017-08-11,Standard Class,JL-15505,Consumer,United States,Westminster,California,West,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,1473.1,5,0.0,412.468,2017,August,8
9193,CA-2015-141810,2015-11-02,2015-11-07,Standard Class,BB-10990,Corporate,United States,San Antonio,Texas,Central,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,29.372,7,0.8,-46.9952,2015,November,11
9194,CA-2015-141810,2015-11-02,2015-11-07,Standard Class,BB-10990,Corporate,United States,San Antonio,Texas,Central,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,344.704,2,0.2,38.7792,2015,November,11
9205,CA-2016-104689,2016-12-01,2016-12-05,Standard Class,FH-14365,Corporate,United States,Los Angeles,California,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",23.04,8,0.0,6.912,2016,December,12
9208,CA-2017-140781,2017-08-03,2017-08-07,Standard Class,AB-10105,Consumer,United States,Bloomington,Illinois,Central,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,39.816,3,0.2,7.4655,2017,August,8
9209,CA-2017-141747,2017-08-03,2017-08-08,Second Class,SC-20230,Corporate,United States,Seattle,Washington,West,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",16.06,1,0.0,4.1756,2017,August,8
9224,CA-2017-121160,2017-11-04,2017-11-04,Same Day,FM-14290,Home Office,United States,Bryan,Texas,Central,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,7.536,6,0.8,-13.188,2017,November,11
9225,CA-2017-121160,2017-11-04,2017-11-04,Same Day,FM-14290,Home Office,United States,Bryan,Texas,Central,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,1.408,2,0.8,-2.3232,2017,November,11
9226,CA-2017-121160,2017-11-04,2017-11-04,Same Day,FM-14290,Home Office,United States,Bryan,Texas,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,4.144,4,0.8,-6.4232,2017,November,11
9227,CA-2017-121160,2017-11-04,2017-11-04,Same Day,FM-14290,Home Office,United States,Bryan,Texas,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,52.752,3,0.2,-12.5286,2017,November,11
9229,CA-2014-153619,2014-11-03,2014-11-03,Same Day,TC-21535,Home Office,United States,Los Angeles,California,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,6.72,4,0.0,3.36,2014,November,11
9233,CA-2016-126732,2016-09-02,2016-09-06,Standard Class,LR-16915,Consumer,United States,Los Angeles,California,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,94.68,9,0.0,31.2444,2016,September,9
9234,CA-2016-126732,2016-09-02,2016-09-06,Standard Class,LR-16915,Consumer,United States,Los Angeles,California,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,23.67,3,0.0,0.9468,2016,September,9
9235,CA-2016-126732,2016-09-02,2016-09-06,Standard Class,LR-16915,Consumer,United States,Los Angeles,California,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.168,4,0.2,68.198,2016,September,9
9236,CA-2016-126732,2016-09-02,2016-09-06,Standard Class,LR-16915,Consumer,United States,Los Angeles,California,West,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,18.69,7,0.0,5.2332,2016,September,9
9237,CA-2016-126732,2016-09-02,2016-09-06,Standard Class,LR-16915,Consumer,United States,Los Angeles,California,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,568.728,3,0.2,28.4364,2016,September,9
9238,CA-2016-126732,2016-09-02,2016-09-06,Standard Class,LR-16915,Consumer,United States,Los Angeles,California,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,7.312,1,0.2,2.5592,2016,September,9
9251,CA-2016-105354,2016-12-02,2016-12-06,Standard Class,PW-19030,Corporate,United States,Marion,Iowa,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",115.84,8,0.0,54.4448,2016,December,12
9252,CA-2017-155712,2017-03-02,2017-03-08,Standard Class,KD-16615,Corporate,United States,Los Angeles,California,West,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.648,2,0.2,33.64,2017,March,3
9262,CA-2017-111388,2017-09-02,2017-09-02,Same Day,SU-20665,Home Office,United States,Seattle,Washington,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,3,0.2,-2.6997,2017,September,9
9267,CA-2014-125759,2014-02-08,2014-02-09,First Class,NM-18445,Home Office,United States,North Las Vegas,Nevada,West,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",14.56,2,0.0,5.5328,2014,February,2
9274,CA-2017-146983,2017-09-02,2017-09-06,Standard Class,AH-10210,Consumer,United States,Henderson,Kentucky,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1577.94,3,0.0,757.4112,2017,September,9
9275,US-2014-134054,2014-10-10,2014-10-10,Same Day,FC-14335,Corporate,United States,Albuquerque,New Mexico,West,OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",255.85,7,0.0,112.574,2014,October,10
9278,CA-2017-122539,2017-12-01,2017-12-05,Standard Class,SC-20305,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-LA-10004853,Office Supplies,Labels,Avery 483,15.936,4,0.2,5.1792,2017,December,12
9279,CA-2017-122539,2017-12-01,2017-12-05,Standard Class,SC-20305,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",8.001,7,0.7,-5.6007,2017,December,12
9280,CA-2017-122539,2017-12-01,2017-12-05,Standard Class,SC-20305,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,398.972,2,0.3,-28.498,2017,December,12
9284,CA-2017-102218,2017-09-02,2017-09-04,Second Class,LW-17215,Consumer,United States,Fort Collins,Colorado,West,OFF-LA-10002475,Office Supplies,Labels,Avery 519,11.696,2,0.2,3.9474,2017,September,9
9293,CA-2017-124114,2017-03-02,2017-03-02,Same Day,RS-19765,Corporate,United States,Waco,Texas,Central,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,0.556,1,0.8,-0.9452,2017,March,3
9312,CA-2017-148642,2017-03-06,2017-03-12,Standard Class,DW-13540,Consumer,United States,Dallas,Texas,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,4.928,2,0.2,1.7248,2017,March,3
9313,CA-2017-148642,2017-03-06,2017-03-12,Standard Class,DW-13540,Consumer,United States,Dallas,Texas,Central,OFF-AR-10000588,Office Supplies,Art,Newell 345,63.488,4,0.2,4.7616,2017,March,3
9314,CA-2015-111948,2015-11-11,2015-11-11,Same Day,AG-10495,Corporate,United States,Detroit,Michigan,Central,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",418.32,7,0.0,117.1296,2015,November,11
9315,CA-2015-111948,2015-11-11,2015-11-11,Same Day,AG-10495,Corporate,United States,Detroit,Michigan,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",123.858,2,0.1,46.7908,2015,November,11
9316,CA-2016-161907,2016-04-05,2016-04-09,Standard Class,JH-16180,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10000141,Technology,Phones,Clearsounds A400,118.782,3,0.4,-27.7158,2016,April,4
9317,CA-2016-161907,2016-04-05,2016-04-09,Standard Class,JH-16180,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,769.184,4,0.2,-163.4516,2016,April,4
9322,US-2016-111563,2016-11-04,2016-11-08,Standard Class,SM-20005,Consumer,United States,Houston,Texas,Central,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",11.376,3,0.6,-5.688,2016,November,11
9323,US-2016-111563,2016-11-04,2016-11-08,Standard Class,SM-20005,Consumer,United States,Houston,Texas,Central,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,4,0.6,-84.2928,2016,November,11
9327,US-2017-130687,2017-09-07,2017-09-10,First Class,PF-19225,Consumer,United States,Edmonds,Washington,West,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,80.96,4,0.0,34.8128,2017,September,9
9328,US-2017-130687,2017-09-07,2017-09-10,First Class,PF-19225,Consumer,United States,Edmonds,Washington,West,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,455.712,2,0.2,34.1784,2017,September,9
9329,US-2017-130687,2017-09-07,2017-09-10,First Class,PF-19225,Consumer,United States,Edmonds,Washington,West,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,25.98,1,0.0,7.2744,2017,September,9
9335,CA-2017-110198,2017-05-01,2017-05-02,First Class,AG-10900,Consumer,United States,Coral Springs,Florida,South,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,314.352,3,0.2,-15.7176,2017,May,5
9336,CA-2017-110198,2017-05-01,2017-05-02,First Class,AG-10900,Consumer,United States,Coral Springs,Florida,South,OFF-LA-10004409,Office Supplies,Labels,Avery 492,4.608,2,0.2,1.4976,2017,May,5
9355,CA-2015-110324,2015-12-01,2015-12-05,Standard Class,MA-17560,Home Office,United States,Jackson,Michigan,Central,OFF-PA-10001826,Office Supplies,Paper,Xerox 207,19.44,3,0.0,9.3312,2015,December,12
9356,CA-2015-110324,2015-12-01,2015-12-05,Standard Class,MA-17560,Home Office,United States,Jackson,Michigan,Central,OFF-AR-10000823,Office Supplies,Art,Newell 307,3.64,2,0.0,1.0192,2015,December,12
9357,CA-2015-110324,2015-12-01,2015-12-05,Standard Class,MA-17560,Home Office,United States,Jackson,Michigan,Central,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2,0.0,8.7138,2015,December,12
9369,CA-2016-154998,2016-04-07,2016-04-09,First Class,ES-14080,Corporate,United States,Lakewood,New Jersey,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,37.94,2,0.0,18.2112,2016,April,4
9370,CA-2017-113460,2017-11-07,2017-11-09,Second Class,KN-16390,Corporate,United States,Clinton,Maryland,East,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,272.97,3,0.0,43.6752,2017,November,11
9374,CA-2017-102820,2017-05-07,2017-05-11,Standard Class,CS-11950,Consumer,United States,Pasadena,California,West,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419.944,7,0.2,52.493,2017,May,5
9375,CA-2016-149671,2016-06-05,2016-06-09,Standard Class,KB-16600,Corporate,United States,Seattle,Washington,West,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,61.38,6,0.0,15.9588,2016,June,6
9420,CA-2017-152926,2017-10-02,2017-10-04,Second Class,SC-20695,Corporate,United States,Houston,Texas,Central,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.224,2,0.8,-38.8212,2017,October,10
9421,CA-2017-152926,2017-10-02,2017-10-04,Second Class,SC-20695,Corporate,United States,Houston,Texas,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,21.984,6,0.8,-56.0592,2017,October,10
9443,CA-2017-165904,2017-04-07,2017-04-11,Standard Class,HR-14770,Home Office,United States,Jacksonville,Florida,South,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,16.256,2,0.2,1.2192,2017,April,4
9444,CA-2017-165904,2017-04-07,2017-04-11,Standard Class,HR-14770,Home Office,United States,Jacksonville,Florida,South,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,219.184,2,0.2,19.1786,2017,April,4
9445,CA-2015-104052,2015-03-01,2015-03-02,First Class,TP-21565,Corporate,United States,Coppell,Texas,Central,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,4,0.2,34.742,2015,March,3
9451,CA-2017-145506,2017-06-03,2017-06-07,Standard Class,MO-17800,Home Office,United States,Spokane,Washington,West,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,136.26,9,0.0,5.4504,2017,June,6
9467,CA-2017-102925,2017-11-05,2017-11-10,Second Class,CD-12280,Consumer,United States,New York City,New York,East,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,164.688,6,0.2,55.5822,2017,November,11
9468,CA-2017-102925,2017-11-05,2017-11-10,Second Class,CD-12280,Consumer,United States,New York City,New York,East,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,166.5,2,0.4,-66.6,2017,November,11
9469,CA-2017-102925,2017-11-05,2017-11-10,Second Class,CD-12280,Consumer,United States,New York City,New York,East,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,12.96,2,0.0,6.2208,2017,November,11
9470,CA-2017-102925,2017-11-05,2017-11-10,Second Class,CD-12280,Consumer,United States,New York City,New York,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",110.96,2,0.0,53.2608,2017,November,11
9471,CA-2017-102925,2017-11-05,2017-11-10,Second Class,CD-12280,Consumer,United States,New York City,New York,East,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,99.98,2,0.0,3.9992,2017,November,11
9472,CA-2017-102925,2017-11-05,2017-11-10,Second Class,CD-12280,Consumer,United States,New York City,New York,East,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,11.424,1,0.2,3.7128,2017,November,11
9473,CA-2017-102925,2017-11-05,2017-11-10,Second Class,CD-12280,Consumer,United States,New York City,New York,East,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,128.124,2,0.1,24.2012,2017,November,11
9474,CA-2017-102925,2017-11-05,2017-11-10,Second Class,CD-12280,Consumer,United States,New York City,New York,East,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",101.4,5,0.0,38.532,2017,November,11
9482,CA-2017-150504,2017-11-06,2017-11-12,Standard Class,HG-14845,Consumer,United States,Dallas,Texas,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18.16,2,0.2,1.816,2017,November,11
9485,CA-2016-164770,2016-12-02,2016-12-04,Second Class,MY-18295,Corporate,United States,Houston,Texas,Central,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,781.864,10,0.32,-137.976,2016,December,12
9486,CA-2016-164770,2016-12-02,2016-12-04,Second Class,MY-18295,Corporate,United States,Houston,Texas,Central,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,30.816,9,0.2,9.63,2016,December,12
9487,CA-2017-130505,2017-10-12,2017-10-12,Same Day,NF-18385,Consumer,United States,Wheeling,West Virginia,East,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",673.344,3,0.3,-76.9536,2017,October,10
9489,CA-2015-156566,2015-10-01,2015-10-04,First Class,EM-13960,Consumer,United States,Portland,Oregon,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,572.8,2,0.2,50.12,2015,October,10
9490,US-2016-102232,2016-08-05,2016-08-11,Standard Class,MF-17665,Corporate,United States,Huntsville,Alabama,South,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",197.05,7,0.0,59.115,2016,August,8
9491,CA-2017-111738,2017-01-03,2017-01-07,Standard Class,CM-12385,Consumer,United States,San Francisco,California,West,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,2022.272,8,0.2,682.5168,2017,January,1
9492,CA-2017-111738,2017-01-03,2017-01-07,Standard Class,CM-12385,Consumer,United States,San Francisco,California,West,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,9.12,3,0.0,3.1008,2017,January,1
9493,CA-2017-163188,2017-11-07,2017-11-07,Same Day,EC-14050,Consumer,United States,Oklahoma City,Oklahoma,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,38.16,9,0.0,19.08,2017,November,11
9494,CA-2016-105207,2016-01-03,2016-01-08,Standard Class,BO-11350,Corporate,United States,Broken Arrow,Oklahoma,Central,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",1592.85,7,0.0,350.427,2016,January,1
9495,CA-2016-105207,2016-01-03,2016-01-08,Standard Class,BO-11350,Corporate,United States,Broken Arrow,Oklahoma,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,11.88,2,0.0,5.346,2016,January,1
9498,CA-2017-118213,2017-11-05,2017-11-07,First Class,AB-10060,Home Office,United States,Greenwood,Indiana,Central,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",4.41,1,0.0,2.0286,2017,November,11
9499,CA-2017-118213,2017-11-05,2017-11-07,First Class,AB-10060,Home Office,United States,Greenwood,Indiana,Central,OFF-PA-10000565,Office Supplies,Paper,Easy-staple paper,167.94,3,0.0,82.2906,2017,November,11
9500,CA-2017-118213,2017-11-05,2017-11-07,First Class,AB-10060,Home Office,United States,Greenwood,Indiana,Central,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,67.8,10,0.0,31.188,2017,November,11
9507,CA-2014-149104,2014-04-05,2014-04-07,Second Class,RD-19900,Consumer,United States,Dearborn Heights,Michigan,Central,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,26.7,2,0.0,7.476,2014,April,4
9508,CA-2014-149104,2014-04-05,2014-04-07,Second Class,RD-19900,Consumer,United States,Dearborn Heights,Michigan,Central,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",40.2,5,0.0,18.09,2014,April,4
9509,CA-2014-149104,2014-04-05,2014-04-07,Second Class,RD-19900,Consumer,United States,Dearborn Heights,Michigan,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",13.89,3,0.0,4.5837,2014,April,4
9510,CA-2014-149104,2014-04-05,2014-04-07,Second Class,RD-19900,Consumer,United States,Dearborn Heights,Michigan,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,689.82,6,0.0,20.6946,2014,April,4
9511,CA-2016-105263,2016-08-06,2016-08-11,Standard Class,LM-17065,Consumer,United States,New York City,New York,East,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",38.34,9,0.0,15.7194,2016,August,8
9520,US-2017-104451,2017-05-08,2017-05-12,Second Class,MM-18055,Consumer,United States,San Francisco,California,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,81.08,4,0.0,22.7024,2017,May,5
9521,CA-2016-101189,2016-02-04,2016-02-09,Standard Class,JB-15400,Corporate,United States,Los Angeles,California,West,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,93.02,2,0.0,3.7208,2016,February,2
9525,CA-2017-156958,2017-12-05,2017-12-06,First Class,PB-18805,Home Office,United States,Seattle,Washington,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,83.92,5,0.2,29.372,2017,December,12
9526,CA-2017-156958,2017-12-05,2017-12-06,First Class,PB-18805,Home Office,United States,Seattle,Washington,West,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9,5,0.0,39.98,2017,December,12
9527,CA-2017-156958,2017-12-05,2017-12-06,First Class,PB-18805,Home Office,United States,Seattle,Washington,West,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,31.176,3,0.2,-7.0146,2017,December,12
9528,CA-2017-156958,2017-12-05,2017-12-06,First Class,PB-18805,Home Office,United States,Seattle,Washington,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,172.752,6,0.2,60.4632,2017,December,12
9529,CA-2017-156958,2017-12-05,2017-12-06,First Class,PB-18805,Home Office,United States,Seattle,Washington,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,9.296,2,0.2,3.0212,2017,December,12
9531,CA-2017-111759,2017-07-08,2017-07-12,Standard Class,MR-17545,Home Office,United States,Seattle,Washington,West,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,52.76,2,0.0,24.2696,2017,July,7
9539,US-2017-169488,2017-09-07,2017-09-09,First Class,AA-10375,Consumer,United States,Providence,Rhode Island,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,16.9,5,0.0,7.774,2017,September,9
9540,US-2017-169488,2017-09-07,2017-09-09,First Class,AA-10375,Consumer,United States,Providence,Rhode Island,East,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,39.96,2,0.0,18.7812,2017,September,9
9542,CA-2015-135251,2015-08-06,2015-08-10,Standard Class,RP-19270,Corporate,United States,Houston,Texas,Central,OFF-LA-10004544,Office Supplies,Labels,Avery 505,35.52,3,0.2,13.32,2015,August,8
9543,CA-2015-135251,2015-08-06,2015-08-10,Standard Class,RP-19270,Corporate,United States,Houston,Texas,Central,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,6.23,5,0.8,-9.6565,2015,August,8
9544,CA-2015-135251,2015-08-06,2015-08-10,Standard Class,RP-19270,Corporate,United States,Houston,Texas,Central,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,56.704,2,0.2,19.1376,2015,August,8
9545,CA-2015-135251,2015-08-06,2015-08-10,Standard Class,RP-19270,Corporate,United States,Houston,Texas,Central,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,369.1992,3,0.32,-114.0174,2015,August,8
9551,CA-2015-160864,2015-05-03,2015-05-06,First Class,NF-18595,Home Office,United States,San Jose,California,West,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,13.848,3,0.2,5.193,2015,May,5
9557,CA-2015-156853,2015-12-03,2015-12-05,Second Class,HP-14815,Home Office,United States,Concord,New Hampshire,East,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,184.66,7,0.0,84.9436,2015,December,12
9559,CA-2016-129280,2016-05-03,2016-05-05,First Class,SM-20905,Consumer,United States,Newark,Ohio,East,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,5,0.2,34.7865,2016,May,5
9560,CA-2016-129280,2016-05-03,2016-05-05,First Class,SM-20905,Consumer,United States,Newark,Ohio,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,195.64,5,0.2,-44.019,2016,May,5
9561,CA-2016-129280,2016-05-03,2016-05-05,First Class,SM-20905,Consumer,United States,Newark,Ohio,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,2,0.2,10.3936,2016,May,5
9562,CA-2016-129280,2016-05-03,2016-05-05,First Class,SM-20905,Consumer,United States,Newark,Ohio,East,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),431.976,3,0.2,-75.5958,2016,May,5
9563,CA-2016-129280,2016-05-03,2016-05-05,First Class,SM-20905,Consumer,United States,Newark,Ohio,East,TEC-MA-10003589,Technology,Machines,Cisco 8961 IP Phone Charcoal,224.937,3,0.7,-164.9538,2016,May,5
9564,CA-2016-129280,2016-05-03,2016-05-05,First Class,SM-20905,Consumer,United States,Newark,Ohio,East,OFF-LA-10000081,Office Supplies,Labels,Avery 496,6.0,2,0.2,2.1,2016,May,5
9565,CA-2015-161242,2015-06-01,2015-06-08,Standard Class,CG-12040,Home Office,United States,Los Angeles,California,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0.0,5.7624,2015,June,6
9569,CA-2017-104388,2017-07-05,2017-07-07,First Class,DK-12835,Corporate,United States,Fremont,Nebraska,Central,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,79.96,4,0.0,22.3888,2017,July,7
9583,CA-2016-107475,2016-06-07,2016-06-11,Standard Class,RS-19870,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,9.648,6,0.2,3.4974,2016,June,6
9601,CA-2017-107797,2017-05-08,2017-05-11,Second Class,EB-13705,Corporate,United States,Mansfield,Texas,Central,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,41.472,8,0.2,14.5152,2017,May,5
9602,CA-2016-117604,2016-09-04,2016-09-09,Standard Class,JP-15520,Consumer,United States,Jonesboro,Arkansas,South,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,239.5,5,0.0,114.96,2016,September,9
9605,CA-2015-138625,2015-11-02,2015-11-05,First Class,EG-13900,Consumer,United States,Chesapeake,Virginia,South,OFF-AP-10003099,Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless",197.72,4,0.0,55.3616,2015,November,11
9606,US-2017-122672,2017-11-04,2017-11-09,Standard Class,HG-14965,Corporate,United States,Lancaster,Ohio,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,70.72,4,0.2,-6.188,2017,November,11
9607,US-2017-122672,2017-11-04,2017-11-09,Standard Class,HG-14965,Corporate,United States,Lancaster,Ohio,East,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",194.352,3,0.2,-43.7292,2017,November,11
9608,CA-2017-117128,2017-12-05,2017-12-08,Second Class,BF-11080,Consumer,United States,New York City,New York,East,OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",21.6,6,0.0,9.936,2017,December,12
